dataset,subject,session,fmap,task
NKI,A00079724,FLU1,none,task-rest_acq-CAP
NKI,A00079724,FLU2,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00079724,FLU2,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00079724,FLU2,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00079724,FLU2,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00079724,FLU2,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00079724,FLU2,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00079850,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00079850,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00079850,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00079850,BAS1,none,task-rest_acq-1400
NKI,A00079850,BAS1,none,task-rest_acq-645
NKI,A00079850,BAS1,none,task-rest_acq-CAP
NKI,A00079850,FLU1,none,task-BREATHHOLD_acq-1400
NKI,A00079850,FLU1,none,task-CHECKERBOARD_acq-1400
NKI,A00079850,FLU1,none,task-CHECKERBOARD_acq-645
NKI,A00079850,FLU1,none,task-rest_acq-645
NKI,A00079850,FLU1,none,task-rest_acq-CAP
NKI,A00079850,FLU2,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00079850,FLU2,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00079850,FLU2,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00079850,FLU2,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00079850,FLU2,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00079850,FLU2,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00080327,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00080327,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00080327,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00080327,BAS1,none,task-rest_acq-1400
NKI,A00080327,BAS1,none,task-rest_acq-645
NKI,A00080327,BAS1,none,task-rest_acq-CAP
NKI,A00080327,FLU1,none,task-BREATHHOLD_acq-1400
NKI,A00080327,FLU1,none,task-CHECKERBOARD_acq-1400
NKI,A00080327,FLU1,none,task-CHECKERBOARD_acq-645
NKI,A00080327,FLU1,none,task-rest_acq-1400
NKI,A00080327,FLU1,none,task-rest_acq-645
NKI,A00080327,FLU1,none,task-rest_acq-CAP
NKI,A00080818,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00080818,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00080818,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00080818,BAS1,none,task-rest_acq-1400
NKI,A00080818,BAS1,none,task-rest_acq-645
NKI,A00080818,BAS1,none,task-rest_acq-CAP
NKI,A00080818,FLU1,none,task-CHECKERBOARD_acq-1400
NKI,A00080818,FLU1,none,task-CHECKERBOARD_acq-645
NKI,A00080818,FLU1,none,task-rest_acq-1400VARIANTNumVolumes
NKI,A00080818,FLU1,none,task-rest_acq-645
NKI,A00080818,FLU1,none,task-rest_acq-CAP
NKI,A00080818,FLU2,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00080818,FLU2,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00080818,FLU2,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00080818,FLU2,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00080818,FLU2,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00080818,FLU2,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00080818,TRT,none,task-BREATHHOLD_acq-1400
NKI,A00080818,TRT,none,task-CHECKERBOARD_acq-1400
NKI,A00080818,TRT,none,task-CHECKERBOARD_acq-645
NKI,A00080818,TRT,none,task-rest_acq-1400
NKI,A00080818,TRT,none,task-rest_acq-645
NKI,A00080818,TRT,none,task-rest_acq-CAP
NKI,A00080932,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00080932,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00080932,BAS1,none,task-rest_acq-1400
NKI,A00080932,BAS1,none,task-rest_acq-645
NKI,A00080932,BAS1,none,task-rest_acq-CAP
NKI,A00080932,FLU1,none,task-BREATHHOLD_acq-1400
NKI,A00080932,FLU1,none,task-CHECKERBOARD_acq-1400
NKI,A00080932,FLU1,none,task-CHECKERBOARD_acq-645
NKI,A00080932,FLU1,none,task-rest_acq-1400
NKI,A00080932,FLU1,none,task-rest_acq-645
NKI,A00080932,FLU1,none,task-rest_acq-CAP
NKI,A00080932,FLU2,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00080932,FLU2,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00080932,FLU2,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00080932,FLU2,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00080932,FLU2,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00080932,FLU2,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00081385,FLU1,none,task-BREATHHOLD_acq-1400
NKI,A00081385,FLU1,none,task-CHECKERBOARD_acq-1400
NKI,A00081385,FLU1,none,task-CHECKERBOARD_acq-645
NKI,A00081385,FLU1,none,task-rest_acq-1400
NKI,A00081385,FLU1,none,task-rest_acq-645
NKI,A00081385,FLU1,none,task-rest_acq-CAP
NKI,A00081385,FLU2,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081385,FLU2,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081385,FLU2,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081385,FLU2,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081385,FLU2,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081385,FLU2,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00081385,TRT,none,task-BREATHHOLD_acq-1400
NKI,A00081385,TRT,none,task-CHECKERBOARD_acq-1400
NKI,A00081385,TRT,none,task-CHECKERBOARD_acq-645
NKI,A00081385,TRT,none,task-rest_acq-1400
NKI,A00081385,TRT,none,task-rest_acq-645
NKI,A00081385,TRT,none,task-rest_acq-CAP
NKI,A00081392,BAS1,none,task-rest_acq-1400VARIANTNumVolumes
NKI,A00081392,BAS1,none,task-rest_acq-645
NKI,A00081518,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00081518,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00081518,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00081518,BAS1,none,task-rest_acq-1400
NKI,A00081518,BAS1,none,task-rest_acq-645
NKI,A00081518,BAS1,none,task-rest_acq-CAP
NKI,A00081518,FLU1,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081518,FLU1,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081518,FLU1,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081518,FLU1,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081518,FLU1,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081518,FLU1,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00081518,TRT,none,task-BREATHHOLD_acq-1400
NKI,A00081518,TRT,none,task-CHECKERBOARD_acq-1400
NKI,A00081518,TRT,none,task-CHECKERBOARD_acq-645
NKI,A00081518,TRT,none,task-rest_acq-1400
NKI,A00081518,TRT,none,task-rest_acq-645
NKI,A00081518,TRT,none,task-rest_acq-CAP
NKI,A00081552,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00081552,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00081552,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00081552,BAS1,none,task-rest_acq-1400
NKI,A00081552,BAS1,none,task-rest_acq-CAP
NKI,A00081552,FLU1,none,task-BREATHHOLD_acq-1400
NKI,A00081552,FLU1,none,task-CHECKERBOARD_acq-1400
NKI,A00081552,FLU1,none,task-CHECKERBOARD_acq-645
NKI,A00081552,FLU1,none,task-rest_acq-1400
NKI,A00081552,FLU1,none,task-rest_acq-645
NKI,A00081552,FLU1,none,task-rest_acq-CAP
NKI,A00081727,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00081727,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00081727,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00081727,BAS1,none,task-rest_acq-1400
NKI,A00081727,BAS1,none,task-rest_acq-645
NKI,A00081727,BAS1,none,task-rest_acq-CAP
NKI,A00081727,FLU1,none,task-BREATHHOLD_acq-1400
NKI,A00081727,FLU1,none,task-CHECKERBOARD_acq-1400
NKI,A00081727,FLU1,none,task-CHECKERBOARD_acq-645
NKI,A00081727,FLU1,none,task-rest_acq-1400
NKI,A00081727,FLU1,none,task-rest_acq-645
NKI,A00081727,FLU1,none,task-rest_acq-CAP
NKI,A00081727,FLU2,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTimeObliquity
NKI,A00081727,FLU2,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTimeObliquity
NKI,A00081727,FLU2,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTimeObliquity
NKI,A00081727,FLU2,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTimeObliquity
NKI,A00081727,FLU2,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTimeObliquity
NKI,A00081727,FLU2,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTimeObliquity
NKI,A00081727,TRT,none,task-BREATHHOLD_acq-1400
NKI,A00081727,TRT,none,task-CHECKERBOARD_acq-1400
NKI,A00081727,TRT,none,task-CHECKERBOARD_acq-645
NKI,A00081727,TRT,none,task-rest_acq-1400
NKI,A00081727,TRT,none,task-rest_acq-645
NKI,A00081727,TRT,none,task-rest_acq-CAP
NKI,A00081842,BAS1,none,task-rest_acq-1400
NKI,A00081842,BAS1,none,task-rest_acq-645
NKI,A00081842,BAS1,none,task-rest_acq-CAP
NKI,A00081842,FLU1,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081842,FLU1,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081842,FLU1,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081842,FLU1,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00081842,FLU1,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00082590,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00082590,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00082590,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00082590,BAS1,none,task-rest_acq-1400
NKI,A00082590,BAS1,none,task-rest_acq-645
NKI,A00082590,BAS1,none,task-rest_acq-CAP
NKI,A00082590,FLU1,none,task-BREATHHOLD_acq-1400
NKI,A00082590,FLU1,none,task-CHECKERBOARD_acq-1400
NKI,A00082590,FLU1,none,task-CHECKERBOARD_acq-645
NKI,A00082590,FLU1,none,task-rest_acq-1400
NKI,A00082590,FLU1,none,task-rest_acq-645VARIANTNumVolumes
NKI,A00082590,FLU1,none,task-rest_acq-CAP
NKI,A00082635,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00082635,BAS1,none,task-rest_acq-1400
NKI,A00082635,BAS1,none,task-rest_acq-CAP
NKI,A00082942,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00082942,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00082942,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00082942,BAS1,none,task-rest_acq-1400
NKI,A00082942,BAS1,none,task-rest_acq-645
NKI,A00082942,BAS1,none,task-rest_acq-CAP
NKI,A00082942,FLU1,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00082972,FLU1,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083730,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00083730,BAS1,none,task-rest_acq-1400VARIANTNumVolumes
NKI,A00083730,BAS1,none,task-rest_acq-645
NKI,A00083732,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00083732,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00083732,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00083732,BAS1,none,task-rest_acq-1400
NKI,A00083732,BAS1,none,task-rest_acq-645
NKI,A00083732,BAS1,none,task-rest_acq-CAP
NKI,A00083732,FLU1,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083732,FLU1,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083732,FLU1,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083732,FLU1,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083732,FLU1,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083732,FLU1,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00083744,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00083744,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00083744,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00083744,BAS1,none,task-rest_acq-1400
NKI,A00083744,BAS1,none,task-rest_acq-645
NKI,A00083744,BAS1,none,task-rest_acq-CAP
NKI,A00083744,FLU1,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083744,FLU1,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083744,FLU1,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083744,FLU1,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083744,FLU1,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083744,TRT,none,task-BREATHHOLD_acq-1400
NKI,A00083744,TRT,none,task-CHECKERBOARD_acq-1400
NKI,A00083744,TRT,none,task-CHECKERBOARD_acq-645
NKI,A00083744,TRT,none,task-rest_acq-1400
NKI,A00083744,TRT,none,task-rest_acq-645
NKI,A00083744,TRT,none,task-rest_acq-CAP
NKI,A00083745,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00083745,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00083745,BAS1,none,task-rest_acq-1400
NKI,A00083745,BAS1,none,task-rest_acq-645
NKI,A00083745,BAS1,none,task-rest_acq-CAP
NKI,A00083745,FLU1,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083745,FLU1,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083745,FLU1,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083745,FLU1,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083745,FLU1,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00083745,FLU1,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00083745,TRT,none,task-BREATHHOLD_acq-1400
NKI,A00083745,TRT,none,task-CHECKERBOARD_acq-1400
NKI,A00083745,TRT,none,task-CHECKERBOARD_acq-645
NKI,A00083745,TRT,none,task-rest_acq-1400
NKI,A00083745,TRT,none,task-rest_acq-645
NKI,A00083745,TRT,none,task-rest_acq-CAP
NKI,A00084956,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00084956,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00084956,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00084956,BAS1,none,task-rest_acq-1400
NKI,A00084956,BAS1,none,task-rest_acq-645
NKI,A00084956,BAS1,none,task-rest_acq-CAP
NKI,A00084956,FLU1,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00084956,FLU1,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00084956,FLU1,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00084956,FLU1,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00085406,BAS1,none,task-BREATHHOLD_acq-1400
NKI,A00085406,BAS1,none,task-CHECKERBOARD_acq-1400
NKI,A00085406,BAS1,none,task-CHECKERBOARD_acq-645
NKI,A00085406,BAS1,none,task-rest_acq-1400
NKI,A00085406,BAS1,none,task-rest_acq-645
NKI,A00085406,BAS1,none,task-rest_acq-CAP
NKI,A00085942,BAS1,none,task-rest_acq-1400VARIANTNumVolumes
NKI,A00085942,BAS1,none,task-rest_acq-645
NKI,A00085942,FLU1,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00085942,FLU1,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00085942,FLU1,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00085942,FLU1,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00085942,FLU1,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00085942,FLU1,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
NKI,A00085942,TRT,none,task-BREATHHOLD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00085942,TRT,none,task-CHECKERBOARD_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00085942,TRT,none,task-CHECKERBOARD_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00085942,TRT,none,task-rest_acq-1400VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00085942,TRT,none,task-rest_acq-645VARIANTMultibandAccelerationFactorPartialFourierTotalReadoutTime
NKI,A00085942,TRT,none,task-rest_acq-CAPVARIANTPartialFourierTotalReadoutTime
PNC,1000881804,PNC1,phasediff,task-frac2back_acq-VARIANTNumVolumes
PNC,1103118018,PNC1,phasediff,task-frac2back
PNC,1103118018,PNC1,phasediff,task-idemo
PNC,1103118018,PNC1,phasediff,task-rest_acq-singlebandVARIANTNumVolumes
PNC,1137076695,PNC1,phasediff,task-frac2back_acq-VARIANTNumVolumes
PNC,1137076695,PNC1,phasediff,task-idemo
PNC,1156073272,PNC1,phasediff,task-frac2back_acq-VARIANTNumVolumes
PNC,1156073272,PNC1,phasediff,task-idemo
PNC,1156073272,PNC1,phasediff,task-rest_acq-singleband
PNC,1161831083,PNC1,phasediff,task-frac2back
PNC,1161831083,PNC1,phasediff,task-idemo
PNC,1161831083,PNC1,phasediff,task-rest_acq-singleband
PNC,1163553824,PNC1,none,task-idemo_acq-VARIANTNoFmap
PNC,1163553824,PNC1,none,task-rest_acq-singlebandVARIANTNoFmap
PNC,1169616649,PNC1,phasediff,task-frac2back
PNC,1169616649,PNC1,phasediff,task-idemo_acq-VARIANTNumVolumes
PNC,1169616649,PNC1,phasediff,task-rest_acq-singleband
PNC,1204013299,PNC1,phasediff,task-frac2back_acq-VARIANTNumVolumes
PNC,1204013299,PNC1,phasediff,task-idemo
PNC,1204013299,PNC1,phasediff,task-rest_acq-singleband
PNC,1228855311,PNC1,none,task-frac2back_acq-VARIANTNumVolumesNoFmap
PNC,1228855311,PNC1,none,task-idemo_acq-VARIANTNoFmap
PNC,1303822344,PNC1,phasediff,task-frac2back_acq-VARIANTNumVolumes
PNC,1317462,PNC1,phasediff,task-frac2back
PNC,1317462,PNC1,phasediff,task-idemo
PNC,1317462,PNC1,phasediff,task-rest_acq-singleband
PNC,1334116930,PNC1,none,task-frac2back_acq-VARIANTNumVolumesNoFmap
PNC,1340072536,PNC1,phasediff,task-frac2back_acq-VARIANTNumVolumes
PNC,1357417369,PNC1,phasediff,task-frac2back
PNC,1357417369,PNC1,phasediff,task-idemo_acq-VARIANTNumVolumes
PNC,1357417369,PNC1,phasediff,task-rest_acq-singleband
PNC,1382465428,PNC1,phasediff,task-frac2back_acq-VARIANTNumVolumes
PNC,1393778620,PNC1,phasediff,task-frac2back
PNC,1393778620,PNC1,phasediff,task-idemo_acq-VARIANTNumVolumes
PNC,1393778620,PNC1,phasediff,task-rest_acq-singleband
PNC,1438348583,PNC1,phasediff,task-frac2back_acq-VARIANTNumVolumes
PNC,1438348583,PNC1,phasediff,task-idemo
PNC,1438348583,PNC1,phasediff,task-rest_acq-singleband
PNC,1497934968,PNC1,phasediff,task-frac2back
PNC,1497934968,PNC1,phasediff,task-idemo
PNC,1497934968,PNC1,phasediff,task-rest_acq-singlebandVARIANTNumVolumes
PNC,1531930180,PNC1,phasediff,task-frac2back
PNC,1531930180,PNC1,phasediff,task-idemo
PNC,1531930180,PNC1,phasediff,task-rest_acq-singlebandVARIANTNumVolumes
